,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
12961,0,0.06570863,71,1,0.238609113,2501.0,25,0,1,0,0.0
148953,0,0.9999999,49,0,1239.0,,5,0,2,0,0.0
7322,0,0.8408664859999998,59,0,0.2296767869999999,4083.0,5,0,0,0,1.0
58801,0,0.4137708020000001,45,1,0.3436403909999999,10833.0,13,0,1,0,2.0
40283,0,0.0,66,0,0.8725398309999999,3200.0,6,0,1,0,0.0
84320,0,0.1274978019999999,45,0,0.561097257,400.0,10,0,0,0,0.0
24393,0,0.4415814169999999,68,0,0.18251928,3500.0,6,0,1,0,0.0
149273,0,0.916657373,31,0,0.426081988,7000.0,10,0,1,0,3.0
63765,0,0.7294625609999998,28,0,748.0,,7,0,0,0,0.0
55893,0,0.2564991329999999,57,1,1820.0,,8,0,1,0,0.0
4995,0,0.516205291,54,1,0.2741754539999999,4456.0,7,0,0,0,1.0
110069,0,0.8852245199999998,61,0,0.2510415739999999,11280.0,7,0,1,0,1.0
57112,0,0.819548872,56,0,0.1220719859999999,5250.0,5,0,0,0,0.0
6103,0,0.0699925539999999,44,0,2063.0,,4,0,1,0,2.0
106426,0,0.207328581,55,0,0.2271169849999999,6128.0,9,0,1,0,0.0
75942,0,0.7783715059999998,44,0,0.510546924,7916.0,9,0,2,0,4.0
88315,1,0.0,43,6,0.420948617,7083.0,5,1,1,1,3.0
35681,0,0.032820215,37,0,402.0,,3,0,0,0,0.0
64755,0,0.051704881,77,0,0.006497175,3539.0,2,0,0,0,0.0
103066,0,0.04859757,53,0,0.0755064459999999,3800.0,4,0,0,0,2.0
21414,0,0.383193351,44,0,0.547989624,3083.0,10,0,1,0,0.0
147026,0,0.045505219,53,0,1.245501799,2500.0,7,0,1,0,0.0
74735,0,0.019710008,27,0,0.2879520079999999,6000.0,20,0,2,0,1.0
131813,0,0.0796406259999999,59,0,0.193723849,4779.0,14,0,1,0,0.0
113584,0,0.224268783,46,0,2379.0,,11,0,1,0,4.0
89108,0,0.8907123109999998,43,0,0.160382775,5224.0,3,0,0,0,0.0
149569,0,0.0158753189999999,43,0,0.8853980719999999,2800.0,10,0,1,0,1.0
26837,0,0.4112108609999999,59,0,0.468734113,5900.0,7,0,1,0,2.0
35718,1,0.026524717,83,0,0.016183986,3521.0,7,0,0,0,0.0
111163,0,0.919461689,38,0,0.7712287709999999,1000.0,3,0,0,0,0.0
79474,0,0.0463627929999999,37,0,0.398032539,18500.0,11,0,2,0,0.0
106604,0,0.758484609,55,0,0.105716523,1276.0,2,0,0,0,0.0
113600,0,0.028815302,38,0,0.263164911,7500.0,4,0,2,0,0.0
12727,0,0.327922403,60,0,0.457635718,1970.0,5,0,1,0,1.0
10881,0,0.114788121,68,0,0.527392257,5475.0,8,0,1,0,0.0
132503,1,0.9999999,28,1,139.0,,1,1,0,1,1.0
41816,0,0.9999999,32,0,0.0,8833.0,0,0,0,0,0.0
75845,0,0.022850984,35,0,2043.0,,7,0,1,0,0.0
27795,0,0.423593414,35,0,0.411294353,2000.0,9,0,0,0,1.0
91310,0,0.0034263,93,0,557.0,,16,0,1,0,0.0
21779,0,0.0406388469999999,50,0,0.4432136489999999,7853.0,10,0,2,0,0.0
23042,0,0.019293739,62,0,0.1657142859999999,5249.0,12,0,2,0,0.0
124531,0,0.0,33,0,0.1628940419999999,7200.0,9,0,1,0,3.0
107117,0,0.303393214,57,0,0.0957420209999999,12000.0,6,0,1,0,0.0
53015,0,0.0010399579999999,52,0,0.0,,1,0,0,0,0.0
113438,0,0.689242721,48,1,0.3912926629999999,3720.0,8,0,1,0,2.0
76875,0,0.0,87,0,0.000326335,9192.0,7,0,0,0,0.0
70918,0,0.0463031409999999,43,0,0.145927036,2000.0,9,0,0,0,0.0
26495,0,0.01457421,57,0,0.0014544569999999,16500.0,6,0,0,0,0.0
94677,0,0.420346215,38,0,1.365630713,4375.0,12,0,2,0,2.0
104716,0,0.2806969089999999,46,0,1102.0,,13,0,2,0,0.0
107278,0,0.247158673,49,0,0.7515208240000002,4273.0,14,0,1,0,1.0
32088,0,0.058520449,72,0,0.3875765529999999,8000.0,15,0,2,0,0.0
36378,0,0.036848943,62,0,59.0,,2,0,0,0,0.0
17917,0,0.0301875399999999,37,0,0.406038756,8875.0,5,0,3,0,5.0
28242,0,0.064305714,49,0,0.2508718899999999,4300.0,5,0,0,0,3.0
140886,0,0.140311804,76,0,92.0,,3,0,0,0,0.0
129462,0,0.336291482,39,0,0.651485698,3600.0,8,0,2,0,2.0
16864,0,0.0390740149999999,65,0,0.1090068929999999,13200.0,6,0,1,0,0.0
117918,1,0.4534127709999999,80,0,0.7446945339999999,4664.0,13,0,3,0,0.0
70322,0,0.029069673,65,0,0.4154584539999999,10000.0,12,0,3,0,0.0
64079,0,0.669533047,54,0,0.133637439,5918.0,8,0,0,0,1.0
51913,0,0.010749013,33,0,0.167350768,8526.0,10,0,1,0,0.0
46574,0,0.030395438,55,0,0.163287976,3600.0,7,0,0,0,0.0
16293,0,0.0604790129999999,46,0,0.194978336,9000.0,10,0,1,0,4.0
61062,1,0.8672369740000001,38,2,0.162799472,5300.0,8,0,0,0,0.0
87483,0,0.492970475,65,0,0.698806244,6533.0,14,0,3,0,0.0
83373,0,0.2843713729999999,55,0,1.0966862240000002,12100.0,20,0,6,0,3.0
128262,0,0.0,37,0,0.236775393,5916.0,9,0,1,0,0.0
146387,0,0.016759516,62,0,1273.0,,10,0,1,0,0.0
40831,0,0.474153082,51,0,0.2542338299999999,4900.0,5,0,1,0,2.0
47966,0,0.687934482,36,0,0.1788031719999999,4160.0,3,0,0,0,0.0
58751,0,0.112992938,41,0,0.394569989,6150.0,4,0,1,0,3.0
139970,0,0.9999999,32,0,1.208758248,3333.0,14,0,2,0,1.0
31113,0,0.3030436699999999,27,0,0.279920023,3500.0,4,0,0,0,0.0
112754,0,0.019541698,67,0,4862.0,,9,0,3,0,0.0
90866,0,0.9999999,34,0,0.208158368,5000.0,4,0,0,0,2.0
16901,0,0.183402371,48,2,0.573877963,1982.0,5,2,0,0,3.0
127788,0,0.042276016,61,0,0.403798101,2000.0,10,0,1,0,0.0
72404,0,0.956898467,65,0,0.534115921,4088.0,4,0,1,0,0.0
75287,0,0.1824874639999999,41,0,0.084928106,9666.0,13,0,0,0,2.0
56483,0,0.037589655,42,0,0.2816405,3120.0,6,0,1,0,0.0
88982,0,0.5862544539999999,28,0,0.0867034769999999,6700.0,5,0,0,0,0.0
19573,0,0.0349653539999999,53,0,0.205679432,10000.0,7,0,1,0,0.0
95885,0,0.6245080309999999,39,0,0.232753449,5000.0,6,0,1,0,2.0
98021,0,0.0838611479999999,57,0,2373.0,,10,0,1,0,0.0
92847,0,0.280271643,53,1,2290.0,,18,0,1,0,0.0
148317,0,0.632640914,52,5,0.403823178,10043.0,15,1,2,0,0.0
107885,0,0.0,60,0,0.295040711,6754.0,20,0,1,0,1.0
61347,0,0.256749873,55,0,0.160041225,13583.0,7,0,1,0,0.0
54686,0,0.04423823,75,0,0.003142558,10500.0,6,0,0,0,0.0
87640,0,0.0,38,0,0.4615384619999999,2300.0,4,0,1,0,0.0
89529,0,0.045926129,33,0,0.273290963,6450.0,14,0,1,0,0.0
33238,0,0.2425434549999999,69,0,2393.0,,8,0,1,0,0.0
131135,0,0.955487598,37,2,0.2062110339999999,8500.0,8,0,0,0,3.0
63291,0,0.112966116,37,0,0.4399169969999999,5300.0,23,0,1,0,0.0
149269,0,0.9999999,61,0,0.4403837370000001,4377.0,4,0,1,0,0.0
18223,0,0.6318646559999999,42,1,0.595914869,7000.0,12,0,1,0,2.0
135330,0,0.9999999,50,0,0.706862092,1500.0,7,0,0,0,0.0
117044,0,0.012911613,70,0,0.207798498,8257.0,10,0,1,0,0.0
40131,0,0.080374183,72,0,2694.0,,6,0,1,0,0.0
111213,0,0.0,25,0,0.231008441,2250.0,5,0,0,0,0.0
71184,0,0.0654485959999999,53,0,0.242683054,9600.0,8,0,2,0,2.0
35653,0,0.0,55,1,4656.0,,8,0,1,0,2.0
4059,0,0.0089990699999999,57,0,0.155256316,15000.0,13,0,2,0,0.0
116174,0,0.1413468049999999,40,0,0.21945433,5900.0,8,0,0,0,2.0
68553,0,0.1430342789999999,39,0,0.0179969999999999,6000.0,1,1,0,0,0.0
134893,0,0.9999999,55,0,0.419605665,3600.0,4,0,2,0,0.0
137463,0,0.0,63,0,0.251298758,11356.0,11,0,1,0,0.0
24412,0,0.6322691689999999,61,0,5758.0,,8,0,2,0,0.0
144056,0,0.9999999,24,1,0.112352445,4743.0,2,0,0,0,0.0
62206,0,0.278491191,68,0,1.628685657,2000.0,14,0,2,0,0.0
144662,0,0.415504272,32,0,1505.0,,9,0,1,0,3.0
116289,0,0.430204413,74,0,0.3316674239999999,2200.0,4,0,0,0,1.0
64199,0,0.124499512,31,0,0.3949141119999999,5937.0,15,0,2,0,0.0
85453,0,0.2324816359999999,36,0,0.2127481129999999,3576.0,13,0,0,0,1.0
57194,0,0.045296114,65,0,1.308004611,19950.0,25,0,13,0,0.0
104516,0,0.0827070089999999,41,0,0.333733253,5000.0,7,0,2,0,0.0
61925,0,0.0496190079999999,69,0,0.11814565,5780.0,5,0,0,0,0.0
45670,0,0.9999999,26,0,0.0,800.0,0,0,0,0,0.0
98964,0,0.1941623879999999,37,0,0.63472552,7158.0,5,0,2,0,1.0
104889,0,1567.0,46,0,0.338603426,10625.0,4,0,2,0,3.0
117769,0,0.935339222,52,0,2.203197868,1500.0,4,0,1,0,2.0
10575,0,0.0354824399999999,63,0,30.0,,5,0,0,0,0.0
119092,0,0.0,44,0,0.5170911529999999,2983.0,3,0,1,0,0.0
141876,0,0.0886422639999999,68,1,0.2903005459999999,4391.0,13,0,0,0,0.0
36229,0,0.389234148,35,0,1.5142788580000002,4166.0,16,0,2,0,0.0
94363,0,0.2563593719999999,34,0,1.244487996,2040.0,12,0,1,0,2.0
4670,0,0.0,43,0,0.477852215,10000.0,14,0,5,0,2.0
96941,1,0.9999999,27,98,0.018490755,2000.0,0,98,0,98,3.0
20018,0,0.426750573,29,0,0.222261113,5713.0,8,0,0,0,0.0
42051,1,0.978556747,42,0,0.214506453,5500.0,7,0,0,0,3.0
93936,0,0.0,53,0,0.3907969770000001,7540.0,7,0,2,0,0.0
26621,0,0.010393374,32,0,0.3155397389999999,5900.0,7,0,1,0,2.0
128613,0,0.0018094809999999,68,0,2.0,,6,0,0,0,0.0
58956,0,0.045148997,89,1,0.036661112,6600.0,17,0,0,0,0.0
15550,0,0.04678961,83,0,59.0,,8,0,0,0,0.0
83495,0,0.0927271519999999,64,0,0.3326509719999999,12700.0,9,0,3,0,0.0
129861,0,0.1375369519999999,49,0,1721.0,,17,0,1,0,0.0
15295,0,0.038402033,65,0,3552.0,,6,0,2,0,0.0
68747,1,0.9990577100000002,50,4,0.590068322,6000.0,9,0,2,0,0.0
49554,0,0.029900741,30,0,0.116983288,7000.0,9,0,0,0,0.0
55713,0,0.2413262599999999,53,0,2711.0,,10,0,1,0,1.0
71645,0,0.010338439,44,0,0.143255456,10400.0,7,0,1,0,1.0
145559,0,0.0961262549999999,84,0,0.0263788969999999,2501.0,2,0,0,0,0.0
82680,0,0.025284811,66,0,31.0,,4,0,0,0,0.0
132056,0,0.9999999,27,2,0.0296508849999999,2090.0,5,1,0,1,0.0
62502,0,0.990298037,39,0,0.2569992,8750.0,4,0,0,0,3.0
100217,0,0.003886164,47,0,0.4025649049999999,6393.0,11,0,1,0,0.0
81682,0,0.0,45,1,1326.0,,4,0,1,0,0.0
52573,0,0.7407660569999999,54,0,0.417388515,9350.0,12,0,2,0,0.0
62987,0,0.7283701489999999,52,0,0.6103249479999999,3815.0,8,0,2,0,4.0
83776,0,0.9999999,34,0,0.15576843,2400.0,3,0,0,0,3.0
78458,0,0.0,25,0,0.6333739339999999,820.0,4,1,0,0,0.0
8635,0,0.4094233449999999,54,0,0.2976937969999999,17040.0,11,0,3,0,3.0
80452,0,0.928551875,30,0,0.346789696,2600.0,6,0,0,0,0.0
108692,0,0.198209951,53,0,0.181678123,8437.0,24,1,0,0,1.0
148430,0,0.0340350739999999,63,0,25.0,,3,0,0,0,0.0
29015,0,0.9999999,29,0,0.119576085,5000.0,0,0,0,0,0.0
1287,0,0.119775556,31,0,0.0419595779999999,4551.0,3,1,0,0,0.0
93993,1,0.4473701749999999,46,0,3284.0,,8,0,2,0,0.0
95398,0,0.0052031459999999,41,0,0.3668232739999999,8300.0,7,0,2,0,2.0
87146,0,0.400630101,69,0,0.350963628,6900.0,12,0,1,0,0.0
41694,0,0.0,57,1,0.363292967,9000.0,9,0,1,0,2.0
96317,0,0.9999999,72,0,2061.0,,5,0,1,0,0.0
97141,0,0.073138983,68,0,0.2900109089999999,6416.0,15,0,1,0,0.0
77401,0,0.7895169389999999,54,3,1910.0,,11,0,1,0,1.0
83087,1,1.123752495,35,1,0.276030237,4100.0,3,3,1,0,1.0
59144,0,0.9999999,36,0,0.0,,0,0,0,0,0.0
108597,1,0.905937509,60,0,1.30145612,2540.0,15,3,2,2,0.0
1212,0,0.149113358,68,0,0.699205217,4906.0,8,0,2,0,0.0
149133,0,0.558648499,44,0,0.398277056,13000.0,18,0,2,0,2.0
122601,0,0.9999999,33,0,0.0,,1,0,0,0,1.0
27963,0,0.614563917,54,1,0.653103653,3366.0,10,0,2,0,3.0
142645,0,0.718865623,65,0,0.8215064589999999,5960.0,12,0,2,0,0.0
101404,0,0.210567591,39,0,0.165667166,2667.0,18,0,0,0,0.0
71431,0,0.036861154,49,0,0.1696809289999999,6800.0,6,0,1,0,0.0
62701,0,0.3433133729999999,39,1,0.281743651,5000.0,5,0,0,0,0.0
6191,0,0.7847432869999998,51,1,0.4545559,8702.0,15,3,2,3,0.0
134255,0,0.000520637,40,0,0.2965958579999999,11250.0,10,0,1,0,3.0
81136,0,0.824338124,51,0,0.5110721329999999,9121.0,16,0,2,0,0.0
95782,0,0.8355773009999998,36,0,0.298424862,2348.0,5,0,0,0,0.0
71368,0,0.9999999,47,0,0.286445013,4300.0,5,1,0,0,1.0
14164,0,0.609945447,27,0,0.075452716,3975.0,7,0,0,0,0.0
11770,0,0.4633048819999999,37,3,0.4760825209999999,4410.0,9,0,2,1,0.0
23790,0,0.015809431,57,0,0.976604679,1666.0,15,0,1,0,0.0
120392,0,0.10359482,67,0,0.0131973609999999,5000.0,9,0,0,0,0.0
56616,0,0.8894258809999998,37,0,0.191508053,3414.0,10,0,0,0,1.0
99799,0,0.7652204959999998,48,0,524.0,,2,0,0,0,0.0
25274,0,0.242808307,70,0,0.285340717,6500.0,10,0,3,0,1.0
109175,0,0.6563415489999999,56,0,0.6354117089999999,2100.0,12,0,0,0,0.0
112459,1,1.316315205,34,1,173.0,,4,2,0,0,0.0
16273,0,0.028300632,68,0,0.6485393259999999,4449.0,22,0,3,0,0.0
84435,0,0.317622746,36,0,0.7597623089999999,1177.0,4,0,1,0,1.0
38498,0,0.011116173,76,0,28.0,,5,0,0,0,0.0
18470,0,0.0266789329999999,79,0,24.0,,4,0,0,0,0.0
22300,0,0.008971124,41,0,0.0004443459999999,4500.0,2,0,0,0,1.0
129592,0,0.116952957,61,1,0.21385028,4100.0,7,0,0,0,0.0
106967,0,0.0,54,0,1.344473008,3500.0,13,0,2,0,0.0
29193,0,0.4253088609999999,35,0,0.226607257,9425.0,6,0,1,0,2.0
93041,0,0.8042686240000001,59,0,0.2931853409999999,20000.0,10,0,2,0,1.0
120475,0,0.0,45,0,915.0,,3,0,0,0,2.0
142692,0,0.152538266,48,0,0.361194931,3313.0,5,0,1,0,2.0
20723,0,0.128087066,68,0,1176.0,,4,0,1,0,1.0
3995,0,0.007054549,45,0,683.0,,7,0,1,0,0.0
128007,0,0.0501430589999999,60,0,0.3107656549999999,6882.0,5,0,2,0,0.0
68618,0,0.108656513,59,0,0.4461686129999999,6250.0,13,0,2,0,1.0
122441,0,0.111377768,53,0,0.2367966549999999,11000.0,5,0,1,0,2.0
73955,0,0.0369979449999999,87,0,19.0,,7,0,0,0,0.0
146916,0,0.0344254229999999,55,0,0.220618266,14200.0,9,0,2,0,2.0
1706,0,0.001925099,70,0,0.0245690889999999,10500.0,15,0,0,0,0.0
3832,0,0.0940443249999999,73,0,0.302914477,6278.0,5,0,1,0,0.0
128379,0,0.0708158019999999,61,0,0.274607837,16000.0,12,0,2,0,0.0
35801,0,0.5018307619999999,49,0,0.6338629989999999,7488.0,11,0,2,0,2.0
139043,0,0.014038665,56,0,0.298036381,8300.0,4,0,1,0,0.0
50865,0,0.241159895,27,0,0.0319872049999999,2500.0,5,0,0,0,0.0
68334,0,0.218333573,76,0,940.0,,16,0,0,0,0.0
142324,0,0.0487599619999999,41,0,1931.0,,9,0,2,0,2.0
43413,0,0.112305151,70,0,3497.0,,8,0,2,0,0.0
65935,0,0.2386801889999999,31,0,0.355063016,2300.0,8,0,0,0,1.0
42105,0,0.0157496059999999,67,0,0.2038117459999999,5141.0,6,0,1,0,1.0
64109,0,0.0402791939999999,62,0,60.0,,5,0,0,0,0.0
27545,0,0.012041422,70,0,528.0,,8,0,1,0,0.0
23658,0,0.0077498389999999,54,0,0.2841648589999999,2765.0,11,0,1,0,2.0
5644,0,0.01071352,59,0,4.0,,3,0,0,0,0.0
69280,0,0.299898776,29,0,0.4381859599999999,4828.0,11,1,1,0,1.0
66586,0,0.218911244,29,0,0.128490401,4583.0,3,0,0,0,0.0
13120,0,0.0,63,0,0.000571265,3500.0,13,0,0,0,0.0
109026,0,0.19491006,32,0,1.275507204,3400.0,19,0,2,0,1.0
55599,0,0.194760012,52,0,0.424556796,7614.0,13,0,2,0,0.0
94142,0,0.678202744,49,0,0.4419018,4500.0,13,0,1,0,3.0
112413,0,0.273564768,38,0,0.592092092,1997.0,7,0,0,0,2.0
75582,0,0.017628324,38,0,0.175664096,2333.0,7,0,0,0,0.0
27094,0,0.006605383,90,0,10.0,,5,0,0,0,0.0
148600,0,0.018787544,62,0,0.1529808769999999,8000.0,12,0,1,0,0.0
19325,0,0.9999999,33,0,0.6638855779999999,2516.0,4,0,1,0,0.0
135984,0,0.0112698899999999,73,0,229.0,,8,0,0,0,0.0
125581,0,0.0035711969999999,47,0,0.333074132,3857.0,5,0,1,0,2.0
23965,0,0.022740987,47,0,0.3549408429999999,6000.0,13,0,3,0,1.0
130103,0,0.182427218,60,0,1.077926312,3066.0,8,0,1,0,2.0
77210,0,0.9999999,87,0,100.0,,0,0,0,0,0.0
137654,0,0.000307677,60,0,0.3515575329999999,12583.0,5,0,1,0,0.0
36069,0,0.9999999,40,0,0.0,4000.0,1,0,0,0,1.0
63691,0,0.069637215,40,0,0.3367663229999999,10000.0,7,0,2,0,2.0
80502,0,0.1573734579999999,44,1,0.283277789,5100.0,10,0,1,0,2.0
6887,0,0.397278675,67,0,0.2433822129999999,5250.0,7,0,0,0,1.0
143649,1,0.7229508199999999,47,3,0.136125654,5538.0,3,1,0,1,0.0
73193,0,0.0394229399999999,35,0,0.644610071,5500.0,6,0,3,0,0.0
64157,0,0.0,44,0,0.234234234,4550.0,5,0,1,0,0.0
19227,0,0.0388249319999999,50,0,0.46538389,5300.0,7,0,2,0,2.0
5234,0,0.0098995049999999,67,0,927.0,,7,0,1,0,0.0
84374,0,0.43724612,52,0,1665.0,,5,0,1,0,0.0
118228,0,0.0117397649999999,60,0,0.1674126269999999,10500.0,4,0,1,0,0.0
77117,0,0.169755298,37,0,0.449726467,5300.0,16,0,2,0,2.0
100800,0,0.003940693,82,0,2.0,,4,0,0,0,0.0
126252,0,0.064863404,79,0,0.013827884,6146.0,4,0,0,0,0.0
116579,0,0.9999999,56,0,0.0343218929999999,3000.0,1,0,0,0,0.0
125070,0,0.926549198,30,0,1.053981107,740.0,9,0,0,0,0.0
90536,0,0.0063178949999999,84,0,4.0,,2,0,0,0,0.0
40414,0,0.30876223,38,0,0.6764411859999999,3000.0,13,0,1,0,1.0
121367,0,0.1573401019999999,69,0,0.1946088099999999,12167.0,8,0,3,0,0.0
46645,0,0.472957185,59,1,0.2003589279999999,7800.0,7,0,1,0,1.0
145983,0,0.0007347709999999,63,0,1885.0,,15,0,2,0,0.0
96630,0,0.0,58,0,0.691318838,6300.0,5,0,2,0,0.0
36936,0,0.554641598,58,1,0.0070984919999999,2253.0,6,0,0,1,0.0
70524,0,0.433418042,47,0,0.3268316669999999,6100.0,9,0,0,0,2.0
87278,0,0.6922692329999999,27,0,1.11372549,764.0,8,0,0,0,0.0
13220,0,0.0,74,0,0.0,2534.0,2,0,0,0,0.0
52480,0,0.002231031,50,0,0.00239936,3750.0,11,0,0,0,0.0
95881,0,0.340619731,39,2,0.5772207889999998,2712.0,8,0,1,0,2.0
81712,0,0.883107089,66,1,0.0109642049999999,3100.0,3,1,0,0,0.0
31538,0,0.0334511379999999,63,0,942.0,,4,0,1,0,0.0
113047,0,0.212616003,48,0,0.3278083059999999,11100.0,8,0,1,0,0.0
2541,0,0.0,42,0,11.92105263,151.0,12,0,2,0,3.0
43379,0,1.027681661,50,1,0.973016905,3075.0,9,1,2,0,2.0
16709,0,0.6304128000000001,44,0,0.3464779239999999,8900.0,15,0,2,0,0.0
101758,0,0.187112515,46,0,274.0,0.0,2,0,0,0,2.0
19996,0,0.928238839,50,4,0.299610236,5900.0,7,0,1,0,1.0
39889,0,0.7788866879999998,48,0,0.449637591,4000.0,6,0,0,0,0.0
63442,0,0.0707615129999999,64,0,0.263673633,10000.0,13,0,2,0,0.0
127213,0,0.016914596,76,0,0.002934464,15334.0,4,0,0,0,0.0
145779,1,0.101123596,21,0,0.001458789,1370.0,2,0,0,0,0.0
48802,0,0.687758892,57,0,0.2477920349999999,6000.0,10,0,1,0,1.0
51460,0,0.999898426,48,1,0.2462464289999999,16450.0,5,0,2,0,2.0
53389,0,0.307101422,79,0,0.591684975,5916.0,16,0,1,0,1.0
56478,0,0.176236426,61,0,0.3197843819999999,6863.0,9,0,2,0,0.0
17202,0,0.3321212999999999,60,0,0.279741348,13608.0,12,0,2,0,3.0
116302,0,0.060710212,72,0,0.186824239,11930.0,10,0,4,0,1.0
75546,0,0.0345534499999999,35,0,0.368263473,2671.0,8,0,1,0,0.0
104600,0,0.0452670489999999,62,0,0.176210705,5884.0,6,0,1,0,0.0
20742,1,0.531367892,51,1,0.608784706,8787.0,20,0,2,1,2.0
87866,0,0.0299941079999999,74,1,0.417942129,8950.0,25,0,2,0,0.0
87878,0,0.33533331,49,0,0.4652948849999999,6900.0,17,0,2,0,0.0
21279,0,0.0,22,0,0.0,1500.0,2,0,0,0,0.0
124273,0,0.0539049559999999,72,0,0.075577764,1600.0,13,0,0,0,0.0
76100,0,0.114629568,51,0,195.0,,5,0,0,0,4.0
4634,0,0.002447091,56,0,0.382253995,4755.0,21,0,1,0,0.0
312,0,0.063329564,37,0,0.3299352749999999,6179.0,6,0,1,0,3.0
112826,0,0.7635295979999999,34,0,0.1678986269999999,10416.0,6,0,2,0,3.0
77863,0,0.94022097,56,0,4166.0,,6,0,2,0,0.0
87712,0,0.001479412,36,0,0.0004997499999999,2000.0,7,0,0,0,4.0
96053,0,0.00379962,54,0,295.0,,2,0,0,0,0.0
7592,0,0.9999999,40,0,1027.0,,3,0,1,0,0.0
148196,0,0.450509898,50,0,0.7057797159999998,4584.0,4,0,1,0,2.0
50892,0,0.025169521,63,0,20.0,,7,0,0,0,0.0
133344,0,0.0534756359999999,58,0,0.794541092,3333.0,7,0,2,0,0.0
145628,0,0.1353393759999999,52,0,3396.0,,6,0,1,0,3.0
141884,0,0.187720083,54,0,5547.0,,13,0,3,0,0.0
25289,0,0.01453563,73,0,0.0250463819999999,1077.0,9,0,0,0,0.0
122623,0,0.61653405,48,0,0.524418398,5630.0,11,0,1,0,2.0
115427,0,0.1060497039999999,67,0,0.1823022119999999,13334.0,17,0,2,0,0.0
26217,0,0.062925831,59,1,0.284108788,4448.0,10,0,1,0,1.0
46134,0,0.01337076,70,0,0.074074074,5750.0,12,0,0,0,0.0
54718,0,0.056928205,47,0,2268.0,,7,0,1,0,0.0
39741,0,0.418062726,67,0,0.4138320569999999,7966.0,32,0,3,0,0.0
6129,0,0.5568671579999999,77,0,0.2925680219999999,10400.0,9,0,1,0,0.0
123318,0,0.058037903,63,0,0.3305843059999999,24250.0,20,0,4,0,1.0
125844,0,0.0066320099999999,46,0,0.925009035,5533.0,8,0,1,0,4.0
60717,0,0.010721207,64,0,0.001794412,3900.0,6,0,0,0,1.0
108155,0,0.285604252,58,0,1281.0,,15,0,1,0,0.0
142490,0,0.094212083,46,0,0.3437312539999999,5000.0,4,0,1,0,0.0
52916,1,0.039055404,34,1,0.334261838,3230.0,6,0,0,1,2.0
30379,0,0.018821684,60,0,0.9689396640000002,2800.0,4,0,1,0,0.0
20249,0,0.666052949,39,0,0.323429976,9760.0,15,1,1,0,5.0
39897,0,0.025489363,44,1,0.195487774,7933.0,6,0,1,0,3.0
137339,0,0.0750924909999999,30,0,0.003666056,6000.0,3,0,0,0,0.0
68898,0,0.3560951829999999,45,0,0.40007594,7900.0,7,0,1,0,4.0
43152,0,0.021458879,55,0,0.1720636869999999,13000.0,7,0,2,0,2.0
117953,0,0.428077743,50,0,0.482085191,13005.0,13,0,3,0,2.0
83888,0,0.334208475,36,0,0.399938471,6500.0,12,0,2,0,0.0
40196,0,0.098797891,84,2,0.0913317339999999,6667.0,6,0,0,0,0.0
50050,0,0.4968789770000001,47,0,0.4329253659999999,8333.0,11,0,3,0,0.0
25506,0,0.0383773509999999,63,0,51.0,1.0,5,0,0,0,0.0
25877,1,0.953841026,25,0,990.0,,5,0,1,0,0.0
141079,0,0.0108791739999999,78,0,701.0,,13,0,1,0,0.0
30054,0,0.089453024,55,0,0.234568896,12409.0,11,0,2,0,0.0
76825,0,0.061276222,75,0,0.02178718,6333.0,7,0,0,0,1.0
862,0,0.7178534709999999,67,0,3174.0,,15,0,3,0,0.0
62722,0,0.0092486819999999,68,0,0.090818197,6000.0,8,0,0,0,0.0
87956,0,0.091060846,52,0,0.322939313,16098.0,9,0,1,0,1.0
94937,0,0.347341167,49,0,8656.0,,24,0,4,0,0.0
67499,0,0.020144113,69,0,0.0146376289999999,2800.0,9,0,0,0,0.0
138036,0,0.283578208,67,0,0.138417058,8300.0,10,0,1,0,0.0
56611,0,0.361405635,30,0,174.0,,4,0,0,1,0.0
60527,0,0.9999999,58,0,0.0,10608.0,0,0,0,0,1.0
143083,0,0.0277602659999999,57,0,962.0,,9,0,2,0,0.0
122382,0,0.003672598,68,0,0.47418681,3350.0,12,0,1,0,2.0
72112,0,0.734317772,36,0,0.288735102,2600.0,5,0,0,0,0.0
98299,0,0.028999237,73,0,0.0074982959999999,4400.0,3,0,0,0,1.0
492,0,0.0,27,2,0.229139073,2264.0,5,2,0,1,0.0
115277,0,0.9999999,58,1,0.233649628,9800.0,4,0,3,0,1.0
55734,0,0.006063903,68,0,0.5027918449999998,7700.0,9,0,3,0,1.0
54920,0,0.0041663189999999,28,0,0.197183099,2200.0,4,0,0,0,0.0
109492,0,0.618446786,57,0,3224.0,,11,0,1,0,0.0
139906,0,0.2458772979999999,38,0,624.0,,11,0,0,0,0.0
45260,0,0.2368362589999999,68,0,555.0,,6,0,1,0,0.0
50620,0,0.093225863,58,1,0.1314762929999999,18200.0,8,0,2,0,2.0
98230,0,0.1618968259999999,56,1,2114.0,,12,0,0,0,1.0
121239,0,0.0135324309999999,72,0,0.0023990399999999,2500.0,4,0,0,0,0.0
103604,0,0.0,33,0,0.657880385,5500.0,7,0,2,0,0.0
