,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,dummy,monthly_income
80423,0,0.021178095,72,0,0.0518103619999999,18,0,1,0,0.0,1,4998.0
55639,0,0.347611648,43,0,0.3246621359999999,10,0,3,0,3.0,1,12800.0
96938,0,0.310161654,42,0,0.3020808529999999,12,0,1,0,2.0,1,21000.0
113868,1,0.3461817429999999,55,0,0.0411323489999999,10,1,0,0,0.0,1,4132.0
117703,0,0.014866994,44,0,0.055972248,7,0,0,0,2.0,1,10665.0
143722,1,0.244962211,51,0,0.98218166,18,0,1,0,0.0,1,2300.0
117547,0,0.0329530479999999,28,0,0.050173632,3,0,0,0,2.0,1,8350.0
93909,0,0.622551012,59,0,0.350311262,7,0,1,0,0.0,1,5300.0
141205,0,0.0188792449999999,81,0,0.006665778,5,0,0,0,0.0,1,7500.0
18735,0,0.615544507,45,0,0.2638065339999999,8,0,2,0,3.0,1,8600.0
87856,0,0.0,52,2,0.48296229,5,0,0,0,0.0,1,2200.0
109090,0,0.004727523,44,0,0.205727084,9,0,1,0,0.0,1,6250.0
43057,0,0.0329932179999999,46,0,0.331172937,8,0,2,0,1.0,1,6325.0
94467,0,0.004933169,75,0,0.00099975,2,0,0,0,0.0,1,4000.0
64311,0,0.480885763,58,2,0.275031199,11,1,1,0,2.0,1,10416.0
65353,0,0.106381689,45,0,0.0713017479999999,6,0,0,0,2.0,1,10700.0
61615,0,0.122182001,46,0,0.6289765499999999,7,0,1,0,1.0,1,5500.0
543,0,0.329609837,36,0,0.4377431909999999,16,0,2,0,2.0,1,3597.0
119287,0,0.985364302,44,0,0.407348243,12,0,1,0,1.0,1,8137.0
98357,0,0.0,77,0,0.2521112489999999,6,0,1,0,0.0,1,8880.0
134936,0,0.0192730919999999,48,0,0.203053283,9,0,2,0,3.0,1,10021.0
24503,0,0.0979951,43,0,0.183326377,4,0,1,0,5.0,1,9583.0
13878,0,0.089771084,33,0,0.456474031,7,0,1,0,0.0,1,4100.0
75137,0,0.014253169,54,0,0.413517297,15,0,1,0,0.0,1,5000.0
36261,0,0.0,37,2,0.549542048,4,0,1,0,2.0,1,1200.0
74235,0,0.0078115669999999,87,1,0.368407898,13,0,1,0,0.0,1,4000.0
2999,0,0.3719232809999999,47,0,0.365726855,7,0,0,0,0.0,1,5000.0
98991,0,0.335103129,56,2,0.513571665,21,0,3,0,1.0,1,12083.0
33953,0,0.0730718129999999,51,0,0.8960415829999998,6,0,1,0,5.0,1,2500.0
95376,0,0.385905592,41,0,0.0703081059999999,11,0,0,0,0.0,1,16000.0
671,0,0.0382583999999999,68,0,0.0098316949999999,12,0,0,0,0.0,1,6000.0
106928,0,0.008233059,34,0,0.340627491,4,0,2,0,0.0,1,13800.0
27405,1,0.9999999,39,1,0.4409849989999999,3,3,1,0,0.0,1,3532.0
100013,0,0.9999999,32,0,0.0,1,1,0,0,0.0,1,1862.0
52715,0,0.7134582809999999,52,0,0.343330477,8,0,0,0,0.0,1,3500.0
72627,0,0.017014861,41,0,0.494778938,8,0,2,0,2.0,1,4500.0
147544,0,0.124493163,53,0,0.265220053,5,0,2,0,0.0,1,14700.0
58168,0,0.1274094869999999,43,0,0.631421072,12,0,2,0,2.0,1,5333.0
109416,0,0.388778106,59,0,0.31178137,17,0,0,0,0.0,1,6000.0
134036,0,0.040533711,49,0,0.1675664869999999,9,0,1,0,0.0,1,5000.0
72746,0,0.241104898,57,0,0.412264623,20,0,2,0,0.0,1,6000.0
95705,0,0.17912875,58,0,0.2046269139999999,4,0,0,0,1.0,1,3068.0
2109,0,0.3196934419999999,67,1,0.4947062489999999,16,0,1,0,0.0,1,4816.0
73215,0,0.0121031709999999,62,0,0.0728402029999999,9,0,1,0,0.0,1,7083.0
107155,0,0.001230706,70,0,0.0031987209999999,10,0,0,0,0.0,1,2500.0
110087,0,0.076127379,48,0,0.2084909229999999,17,0,1,0,2.0,1,10575.0
95780,0,0.6658668269999999,62,0,0.436180422,3,0,2,0,0.0,1,2083.0
29359,0,0.219138057,62,0,0.471504071,43,0,2,0,0.0,1,7000.0
35594,0,0.180385289,26,0,0.0691034329999999,5,0,0,0,0.0,1,9000.0
28720,0,0.731121134,54,0,0.718881857,18,0,2,0,0.0,1,7583.0
142873,0,0.9500998,25,0,0.007633588,2,0,0,0,0.0,1,2750.0
75955,0,0.0619900899999999,79,0,0.288562028,9,0,1,0,0.0,1,5166.0
127154,0,0.818347225,49,1,0.334779398,8,0,2,0,1.0,1,10833.0
1574,0,0.952798882,54,0,0.5587406019999999,10,0,1,0,1.0,1,6383.0
110392,0,0.4343619919999999,86,0,0.724565757,16,0,1,0,0.0,1,1208.0
38590,0,0.592200967,57,0,0.4883039889999999,20,0,3,0,1.0,1,28000.0
2018,0,0.013843317,39,0,0.0025994799999999,2,0,0,0,0.0,1,5000.0
92651,0,0.764887517,37,2,244.5,8,0,0,0,0.0,1,1.0
124999,0,0.9999999,27,0,0.1571383939999999,4,0,0,0,0.0,1,3200.0
70849,0,0.405122362,33,0,5742.0,12,0,3,0,2.0,1,0.0
104230,0,0.2510687229999999,57,0,0.245348635,12,0,1,0,0.0,1,5750.0
116284,0,0.022943392,60,0,0.154781327,16,0,1,0,0.0,1,19000.0
67537,0,0.250278914,51,0,0.0446845079999999,2,0,0,0,0.0,1,8145.0
73099,0,0.0,58,0,0.3376073399999999,6,0,1,0,1.0,1,8500.0
83892,0,0.2023253379999999,37,0,0.5558060879999999,17,0,0,0,0.0,1,2660.0
37952,1,0.8350274949999998,28,0,0.2843966179999999,5,0,0,0,0.0,1,1300.0
98435,0,0.054569869,54,0,0.4698865629999999,7,0,2,0,2.0,1,8550.0
42680,0,0.994768558,43,0,0.590170762,16,0,1,0,0.0,1,2400.0
118655,0,0.0636937969999999,64,0,0.291639494,7,0,2,0,3.0,1,15333.0
82238,0,0.2638779179999999,60,0,0.313428803,11,0,1,0,0.0,1,3700.0
92673,0,0.149629605,32,0,0.301726749,7,0,0,0,0.0,1,3300.0
130071,0,0.1143356,42,0,0.3302910709999999,9,0,1,0,3.0,1,8107.0
146158,1,0.3552894209999999,56,3,0.6129677239999999,5,0,2,1,0.0,1,3500.0
66351,0,0.4215447809999999,65,0,0.6600339969999999,8,0,3,0,0.0,1,10000.0
78269,0,0.5142717129999999,62,0,0.8560548359999999,10,0,2,0,0.0,1,3938.0
109756,0,0.9999999,24,0,0.0005550929999999,0,1,0,1,0.0,1,3602.0
121114,0,0.3778814779999999,49,0,0.263137779,18,0,2,0,0.0,1,10465.0
69623,0,0.9999999,31,0,0.241172552,4,0,0,0,0.0,1,1500.0
129181,0,0.2898011349999999,39,0,0.466982373,12,0,1,0,0.0,1,3800.0
108702,0,0.157990028,44,0,0.031582882,2,0,0,0,0.0,1,5350.0
135350,0,0.9999999,52,0,0.1798820119999999,3,0,1,0,1.0,1,10000.0
127846,0,0.350964904,28,0,1203.5,12,0,2,0,0.0,1,1.0
5667,0,0.322834196,42,0,0.2454353539999999,9,0,1,0,2.0,1,27000.0
27845,0,0.0040849329999999,46,0,0.3228554639999999,4,0,1,0,0.0,1,3403.0
114275,0,0.04018733,38,0,0.245911569,3,0,0,0,2.0,1,1650.0
95212,0,0.5877608159999999,39,0,0.3967140479999999,7,0,2,0,1.0,1,5416.0
16894,0,0.0668838029999999,63,0,0.083994909,10,0,2,0,1.0,1,16500.0
78766,0,0.0,31,0,0.5304695299999999,6,0,0,0,0.0,1,1000.0
50742,0,0.016110664,63,0,0.003776938,8,0,0,0,0.0,1,4500.0
33363,0,0.1666542289999999,37,0,0.12574994,14,0,0,0,0.0,1,8333.0
28110,0,0.336188794,71,0,0.199392713,4,0,1,0,1.0,1,8891.0
106202,0,0.292943312,27,0,0.139584068,11,0,0,0,0.0,1,2836.0
74298,0,0.018553494,32,2,0.208090504,6,0,1,0,0.0,1,5833.0
27352,0,0.042748664,77,0,0.0395323799999999,8,0,1,0,0.0,1,6500.0
93031,0,0.262036898,57,0,0.5980007139999999,6,0,0,0,0.0,1,2800.0
83387,0,0.12228071,43,0,0.204106119,10,0,0,0,2.0,1,7500.0
11593,0,0.131352384,39,0,0.133609878,11,0,1,0,0.0,1,10365.0
62028,0,0.17821706,63,1,0.453637934,3,0,1,0,0.0,1,5208.0
135894,0,0.121486488,81,0,0.508741259,11,0,0,0,0.0,1,571.0
36735,0,0.456166962,62,0,0.3672585529999999,12,0,0,0,0.0,1,4617.0
102404,0,0.14802475,57,1,0.196765988,2,0,1,0,1.0,1,5503.0
81456,0,0.0,83,0,0.226337449,8,0,0,0,0.0,1,1700.0
131083,0,0.7343088559999998,57,0,0.553383036,12,0,1,0,0.0,1,7108.0
12295,0,0.0188166539999999,67,0,0.354548484,13,0,1,0,2.0,1,3000.0
98905,0,0.045887189,42,0,0.199311235,4,0,1,0,0.0,1,4645.0
137173,0,0.1618381619999999,43,1,0.434565435,7,0,0,0,0.0,1,1000.0
77041,0,0.933008946,52,1,0.4675596479999999,12,0,4,0,0.0,1,21500.0
91346,0,0.0885964559999999,62,0,0.3869631570000001,5,0,2,0,1.0,1,4586.0
11893,0,0.416340839,49,0,0.535391924,8,0,0,2,3.0,1,4209.0
7045,0,0.8777805549999999,28,0,1.020989505,10,0,3,0,0.0,1,2000.0
149425,0,0.393782809,33,0,0.6971628549999999,13,0,2,0,4.0,1,8000.0
118668,0,0.250514876,29,0,0.149988001,9,0,0,0,0.0,1,8333.0
17792,0,0.259417575,56,0,0.427135678,16,0,2,0,0.0,1,9750.0
38918,0,0.9999999,55,0,0.8520325199999998,4,0,1,0,0.0,1,1229.0
66938,0,0.235280278,30,0,0.171295268,6,0,0,0,0.0,1,4500.0
144757,0,0.033597978,33,0,0.0076352529999999,3,0,0,0,0.0,1,4583.0
148074,0,0.0587160669999999,79,0,0.104671717,10,0,1,0,0.0,1,7919.0
101657,0,0.001212121,62,0,1116.0,13,0,1,0,0.0,1,0.0
98208,0,0.117647059,52,0,0.004679144,2,0,0,0,2.0,1,4487.0
23431,0,0.2394507029999999,43,1,0.2545762189999999,8,0,1,0,2.0,1,6500.0
27183,0,0.1700323319999999,52,0,0.452603792,11,0,2,1,1.0,1,12500.0
37919,0,0.7917996979999998,34,0,0.818931135,11,0,2,0,1.0,1,3760.0
4996,0,0.153128229,32,1,0.0821668789999999,6,0,0,0,3.0,1,5500.0
68906,0,0.016868832,93,0,0.009151414,3,0,0,0,0.0,1,1201.0
126518,1,0.282645426,37,0,3.910547397,10,1,1,0,3.0,1,748.0
81658,1,0.7323538340000002,35,0,0.4609285069999999,16,0,2,0,0.0,1,7818.0
21113,0,0.0020915579999999,79,0,0.000607903,8,0,0,0,0.0,1,6579.0
146633,0,0.991885666,55,0,0.188937021,2,0,0,0,2.0,1,3000.0
129727,0,0.204478806,36,0,0.3075961669999999,9,0,1,0,2.0,1,7200.0
102826,0,0.2746544599999999,48,0,0.306297229,6,0,1,0,1.0,1,11909.0
24029,0,0.9999999,67,0,0.341176471,9,0,1,0,0.0,1,6714.0
101555,0,0.8351908529999998,68,2,0.572937522,24,0,4,0,1.0,1,14484.0
137159,0,0.131442109,37,0,0.2691106019999999,11,0,2,0,0.0,1,4800.0
67173,0,0.004378407,48,0,0.308897034,6,0,1,0,0.0,1,3000.0
124062,0,0.0,62,0,0.473596022,19,0,4,0,2.0,1,18500.0
125146,0,0.0,28,0,0.245810056,2,0,0,0,0.0,1,715.0
32144,1,0.8308454829999998,55,0,0.2909007,22,0,2,0,0.0,1,13000.0
103544,0,0.354022146,55,1,0.2377016399999999,6,0,1,0,0.0,1,7500.0
36732,1,0.62871442,46,0,0.96383936,15,0,2,0,0.0,1,6000.0
100115,0,0.384184215,41,0,0.015196961,1,1,0,0,0.0,1,5000.0
121605,0,0.1821361699999999,72,0,0.7715843679999999,24,0,3,0,0.0,1,3300.0
141810,0,0.9999999,40,0,1.019937235,5,0,4,0,0.0,1,5416.0
81975,0,0.013776233,52,0,0.4682387929999999,5,0,1,0,1.0,1,4706.0
6930,0,0.0504491109999999,48,1,0.2487250249999999,17,0,3,0,6.0,1,33333.0
3708,0,0.9999999,24,0,0.0,1,0,0,0,1.0,1,1900.0
103206,1,0.8779002409999997,50,0,0.230450609,9,0,1,0,5.0,1,15933.0
63738,0,0.9999999,68,0,0.703007519,5,0,0,0,0.0,1,1063.0
28221,0,0.005924417,59,0,0.0807355909999999,11,0,0,0,0.0,1,4458.0
118171,0,0.9999999,25,0,0.153580673,2,0,0,0,0.0,1,2317.0
113593,0,0.171892746,53,0,0.288995543,7,0,2,0,1.0,1,5833.0
10878,0,0.456820799,59,0,0.065217391,6,0,0,0,0.0,1,3771.0
134897,0,0.0407104839999999,49,0,0.156153507,9,0,0,0,0.0,1,6800.0
69608,0,0.013102508,35,0,0.255591376,16,0,2,0,2.0,1,9925.0
18251,0,0.036135931,44,1,0.013233348,6,0,0,0,3.0,1,6800.0
120437,1,0.02268012,58,0,0.369808534,17,0,2,0,0.0,1,17600.0
87971,0,0.8712893849999997,46,1,0.907533024,9,0,1,0,3.0,1,2800.0
39711,0,0.0016474459999999,34,0,0.4862406189999999,5,0,1,0,0.0,1,4396.0
18255,0,0.007426289,30,0,0.152158823,9,0,1,0,0.0,1,7202.0
762,0,0.077358439,44,0,0.324267573,10,0,2,0,0.0,1,10000.0
45277,0,0.0296043019999999,77,0,0.026290166,9,0,0,0,0.0,1,3080.0
132750,0,0.205724284,40,0,0.286829776,12,0,0,0,1.0,1,1920.0
49657,0,0.0,41,0,0.2539153619999999,10,0,0,0,1.0,1,3000.0
17683,0,0.016922311,90,0,0.003197674,5,0,0,0,0.0,1,3439.0
105527,0,0.0,67,1,0.413357401,7,0,2,0,0.0,1,3323.0
104582,0,0.8135932029999998,39,0,0.4587896249999999,7,0,0,0,0.0,1,3469.0
32819,1,0.120186661,74,1,0.079684764,3,2,0,0,1.0,1,2283.0
14693,0,0.0,76,0,403.0,7,0,0,0,0.0,1,0.0
37328,0,0.0081267259999999,64,0,0.246544456,10,0,1,0,0.0,1,10200.0
78937,0,0.0110330069999999,74,0,0.379072442,14,0,1,0,0.0,1,2608.0
29864,0,0.035327997,51,0,0.048557555,5,0,0,0,0.0,1,7001.0
98107,0,0.43858253,59,1,0.258364523,15,0,2,0,0.0,1,8816.0
42516,1,0.89536685,54,2,1.220487196,6,0,1,0,1.0,1,1600.0
106745,0,0.158119553,51,0,0.7872189140000001,10,0,4,0,1.0,1,11250.0
143780,0,0.570147662,64,1,0.462971377,5,0,0,0,0.0,1,2200.0
1417,0,0.004171309,66,0,0.304592315,8,0,1,0,0.0,1,3200.0
82072,0,0.0152107289999999,61,0,0.285342931,13,0,2,0,0.0,1,5000.0
44244,0,0.9999999,65,0,0.0422751729999999,2,0,0,0,0.0,1,1300.0
117934,0,0.5608679039999999,52,4,0.565437994,17,0,1,1,1.0,1,6700.0
20721,0,0.037254081,74,0,0.0103049119999999,4,0,0,0,0.0,1,7083.0
56224,0,0.0690465479999999,52,0,0.45417361,7,0,2,0,2.0,1,6600.0
123954,0,0.0,39,2,0.442955704,8,0,1,0,1.0,1,10000.0
106488,0,0.476349101,23,0,0.0255785629999999,1,0,0,0,0.0,1,820.0
122515,0,0.222844429,75,0,0.030552161,4,0,0,0,0.0,1,9000.0
64679,0,0.973764841,63,1,1.67862069,7,0,1,0,0.0,1,2174.0
54731,0,0.05353871,33,0,0.3675780169999999,5,0,3,0,0.0,1,3620.0
89066,1,1.096890724,31,0,0.318099195,8,3,0,0,0.0,1,3850.0
129679,0,0.152838888,64,0,0.425828709,11,0,3,0,0.0,1,6666.0
91492,0,0.0821294179999999,44,0,0.6064830949999999,7,0,2,0,1.0,1,5737.0
55829,0,0.5578090639999999,48,0,0.3896972619999999,13,0,2,0,3.0,1,14500.0
74813,0,0.227354529,78,0,0.0165777439999999,6,0,0,0,0.0,1,5247.0
81715,0,0.327957163,65,0,0.776742912,10,0,2,0,2.0,1,7300.0
92156,0,0.028570898,46,0,0.349286762,6,0,1,0,2.0,1,7500.0
97938,0,0.309974169,39,0,0.193094829,13,0,2,0,1.0,1,6400.0
124949,0,0.029728007,45,0,0.0669933009999999,7,0,0,0,2.0,1,10000.0
26144,1,0.809177392,40,1,0.7962288409999998,7,0,2,0,3.0,1,4666.0
111596,0,0.191476065,33,0,0.141362867,11,0,0,0,0.0,1,6500.0
144459,0,0.394548339,38,0,0.438524061,9,0,2,0,0.0,1,7750.0
83262,0,0.0,39,0,1.332733453,12,0,6,0,0.0,1,5000.0
107831,0,0.0,38,0,0.0344770429999999,5,0,0,0,1.0,1,6032.0
97838,0,0.349130174,61,0,0.2052372799999999,12,0,2,0,0.0,1,18100.0
120348,0,0.270065566,44,0,0.483103379,14,0,1,0,1.0,1,5000.0
6090,0,0.112962638,32,0,0.3606911449999999,7,0,2,0,2.0,1,4166.0
119214,0,0.3643824279999999,60,0,0.271745651,7,0,0,0,0.0,1,5000.0
102279,0,0.9999999,48,0,0.376778162,13,9,0,0,0.0,1,2600.0
59247,0,0.0346141739999999,76,0,0.01010101,6,0,0,0,0.0,1,2870.0
108753,0,0.133781735,38,0,0.4391951009999999,14,0,2,0,2.0,1,8000.0
19743,0,0.105711265,60,0,0.143081761,7,0,1,0,1.0,1,12083.0
96837,0,0.0910954449999999,59,0,0.4623715629999999,4,0,2,0,0.0,1,3600.0
75248,0,0.307838167,58,7,0.469912103,17,0,2,2,0.0,1,5915.0
124841,0,0.0764615689999999,31,0,0.0084978759999999,1,0,0,0,0.0,1,4000.0
14189,0,0.4502366509999999,33,0,0.101179764,5,0,0,0,0.0,1,5000.0
80651,0,0.645217739,43,0,0.108867428,7,0,0,0,2.0,1,6833.0
89418,0,0.0004983309999999,58,0,0.169954736,12,0,2,0,0.0,1,11708.0
111261,0,0.527829779,48,0,0.108091221,4,0,0,0,1.0,1,3200.0
17302,0,0.037001546,68,2,0.55102414,24,0,2,0,0.0,1,5467.0
4536,0,0.051916832,55,0,0.214370546,9,0,1,0,0.0,1,6735.0
3695,0,0.1394324909999999,65,0,371.0,8,0,0,0,0.0,1,0.0
88217,0,0.340322807,43,0,0.46378932,8,0,1,0,0.0,1,4100.0
82157,0,0.0,48,0,0.4174369749999999,8,0,1,0,1.0,1,4759.0
94086,0,0.138444328,51,0,0.256376823,6,0,2,0,1.0,1,12270.0
85332,0,0.013854915,66,0,2.283543291,15,0,10,0,0.0,1,5000.0
34918,0,0.000327858,58,1,0.2343165409999999,4,0,1,0,0.0,1,11492.0
86437,0,0.0214074279999999,45,0,0.1734224819999999,14,0,1,0,1.0,1,4785.0
169,0,0.7718456309999998,33,0,0.8524295140000002,7,0,3,0,0.0,1,5000.0
108732,1,0.9999999,31,0,0.0788540249999999,4,2,0,1,2.0,1,3664.0
126102,0,0.430476949,50,0,0.5866993059999999,16,0,0,0,0.0,1,2450.0
15836,0,0.208582827,64,0,0.360650729,16,0,2,0,1.0,1,13092.0
50858,0,2.731671352,53,0,0.829306889,17,0,3,0,1.0,1,9478.0
101575,0,0.0244481889999999,62,0,0.028766455,6,0,0,0,1.0,1,2050.0
26197,0,0.027620018,87,0,0.00509898,4,0,0,0,0.0,1,3333.0
55864,0,0.176865262,73,0,0.0284376629999999,3,0,0,0,0.0,1,5766.0
110482,0,0.9999999,27,0,0.112265416,1,2,0,0,2.0,1,2983.0
114708,0,0.001002683,49,0,0.3639466339999999,9,0,3,0,2.0,1,25783.0
17520,1,0.624175946,54,0,0.568947368,10,0,4,0,0.0,1,5699.0
82872,0,0.219906249,61,0,0.3838577639999999,9,0,2,0,1.0,1,7817.0
65867,0,0.1958650419999999,65,0,0.523021849,9,0,2,0,0.0,1,8100.0
48698,0,0.9999999,42,0,0.0692130219999999,1,0,0,0,3.0,1,3900.0
103406,0,0.010956481,70,0,0.268609865,9,0,1,0,0.0,1,2229.0
36414,0,0.0,52,0,0.4138134589999999,8,1,1,0,1.0,1,6775.0
109906,0,0.047039707,30,0,0.003083076,5,0,0,0,0.0,1,12000.0
88826,0,0.083961708,69,0,0.225443639,6,0,1,0,1.0,1,4000.0
84677,0,0.014888705,67,0,0.107839529,10,0,0,0,0.0,1,5433.0
36583,0,0.141985054,59,0,0.229911572,4,0,1,0,0.0,1,2600.0
5857,0,0.0030349109999999,62,0,0.295764406,20,0,1,0,0.0,1,5500.0
140705,0,0.0258110829999999,54,0,0.007006369,3,0,0,0,0.0,1,3139.0
84790,0,0.4430009249999999,45,0,0.565208966,19,0,1,0,0.0,1,15480.0
115085,0,0.030312516,63,1,0.354935622,8,0,2,0,0.0,1,9319.0
1227,0,0.0720181429999999,50,0,1.434782609,12,0,1,0,1.0,1,2000.0
109437,0,0.9999999,40,1,0.101023018,4,0,0,0,0.0,1,3127.0
20909,1,0.0,50,2,0.541864534,7,0,0,0,2.0,1,4000.0
74063,0,0.025035714,52,0,2664.0,12,0,4,0,2.0,1,0.0
56303,0,0.5998911639999999,30,0,0.175914509,4,0,0,0,1.0,1,2432.0
77070,0,0.420568628,42,0,0.534069982,12,0,0,0,3.0,1,3800.0
128107,0,0.1707586519999999,57,0,0.048454084,7,0,0,0,0.0,1,6500.0
91547,1,1.004029779,47,2,0.2967838689999999,3,1,0,0,2.0,1,6000.0
104903,0,0.353191956,65,0,0.32358403,13,0,1,0,1.0,1,8615.0
144578,0,0.9999999,25,0,0.343150379,2,0,0,0,0.0,1,2240.0
57333,0,0.118637421,62,0,0.1499736889999999,8,0,1,0,1.0,1,5700.0
32626,0,0.0797699679999999,59,0,0.243575953,11,0,3,0,0.0,1,16733.0
73816,0,0.130756914,67,0,0.6144781139999999,20,0,4,0,0.0,1,7127.0
21132,0,0.5939240989999999,53,0,0.6115647389999999,6,0,2,0,0.0,1,6000.0
140581,0,0.0571653059999999,66,1,0.249652797,9,0,3,0,3.0,1,18000.0
12012,0,0.08374412,43,0,0.189975328,10,0,1,0,3.0,1,7700.0
110513,0,0.023271534,60,1,0.248024668,19,0,1,0,1.0,1,15566.0
115622,0,0.186022032,36,0,0.124516731,7,0,0,0,0.0,1,7500.0
106619,0,0.008277855,65,0,0.004329004,6,0,0,0,0.0,1,7160.0
139901,0,0.019181951,71,0,0.0801839629999999,11,0,0,0,0.0,1,5000.0
18778,0,0.0510650299999999,50,0,0.353954651,22,0,2,0,1.0,1,11201.0
51536,0,0.605018506,35,0,0.2063315749999999,7,0,0,0,0.0,1,3600.0
14676,0,0.0433765259999999,62,0,0.2691218129999999,9,0,2,0,0.0,1,6000.0
146075,0,0.0,67,1,0.39103669,5,0,1,0,0.0,1,4060.0
120613,0,0.024310022,50,0,0.0755924409999999,10,0,1,0,0.0,1,10000.0
93780,0,0.32686947,31,0,0.085193185,3,0,0,0,0.0,1,4166.0
86266,0,0.8339416809999999,69,0,2.242128936,8,0,2,0,0.0,1,1333.0
75701,0,0.881221844,70,1,0.4686125549999999,9,0,0,0,2.0,1,2500.0
67456,0,0.019433433,43,0,0.1723897369999999,12,0,1,0,3.0,1,12900.0
40268,0,0.131882324,68,1,0.479329911,14,0,1,0,0.0,1,3700.0
84397,0,0.000134527,47,0,0.206132311,14,0,2,0,0.0,1,6000.0
25281,0,0.10961696,47,0,0.126413648,5,0,1,0,0.0,1,10433.0
116616,0,0.015261304,51,0,0.165205353,6,0,0,0,0.0,1,2166.0
46811,0,0.00515306,54,0,0.5189790579999999,11,0,1,0,1.0,1,4583.0
49437,1,0.9999999,57,0,0.298425736,1,1,0,0,0.0,1,1460.0
32926,0,0.344164342,57,0,0.7641179409999997,6,0,1,0,0.0,1,2000.0
23559,0,0.996667407,41,0,0.15004122,5,0,0,0,0.0,1,2425.0
118950,0,1.043722673,59,0,0.2068562519999999,6,0,0,0,0.0,1,2566.0
75645,0,0.023752774,50,0,0.319079306,6,0,1,0,2.0,1,9166.0
85331,0,0.035670435,71,0,0.00948463,8,0,0,0,0.0,1,8750.0
92744,0,0.108360312,35,0,0.043744532,4,0,0,0,0.0,1,8000.0
92080,0,0.0176368039999999,43,0,0.5922815439999999,11,0,1,0,2.0,1,5000.0
101133,0,0.674065058,28,0,0.4117828029999999,11,0,1,0,0.0,1,6500.0
141407,0,0.068978045,53,0,0.373290137,7,0,2,0,1.0,1,8333.0
117639,0,0.569486103,29,0,0.0353871769999999,1,0,0,0,2.0,1,2401.0
36265,0,0.0717149019999999,57,0,0.4807579149999999,15,0,2,0,0.0,1,8496.0
53426,0,0.0,72,0,0.0808335959999999,13,0,1,0,0.0,1,9500.0
50237,0,0.014380496,45,1,0.4321959759999999,11,0,1,0,0.0,1,8000.0
12456,0,0.138913913,42,0,0.391638545,7,0,1,0,2.0,1,5333.0
130049,0,0.977674109,31,0,0.547726137,3,0,1,0,2.0,1,2000.0
116138,0,0.026333807,79,0,0.110977804,11,0,0,0,1.0,1,5000.0
134944,0,0.441147701,31,0,0.5715160169999999,7,0,2,0,1.0,1,4900.0
87040,0,0.0,50,0,0.6742540759999999,8,0,2,0,2.0,1,3250.0
10851,0,0.189145638,61,0,0.263445953,21,0,2,0,0.0,1,9500.0
136374,0,0.090767177,65,0,0.3778031709999999,13,0,3,0,0.0,1,7000.0
47587,0,0.229519262,38,0,0.2831858409999999,12,0,4,0,1.0,1,20000.0
119759,0,0.8409983059999998,43,0,0.5273538389999999,6,0,1,0,3.0,1,4258.0
15229,0,0.133081267,50,0,0.335904027,9,0,1,0,0.0,1,3500.0
59984,0,0.0081497959999999,62,0,0.000894365,1,0,0,0,0.0,1,10062.0
143127,0,0.213040417,59,0,0.8665222459999998,13,0,3,0,0.0,1,6000.0
129675,0,0.566532345,44,0,0.411278817,11,0,1,0,4.0,1,13316.0
134047,0,0.910363571,43,3,0.186156174,12,0,3,1,2.0,1,28416.0
93530,0,0.637323312,52,0,0.349650917,14,0,2,0,1.0,1,12317.0
30186,0,0.118088225,54,0,0.2722227119999999,11,0,1,0,2.0,1,11350.0
54559,0,0.0,39,0,0.75704859,9,0,2,0,0.0,1,3333.0
23906,0,0.5542595289999999,36,1,0.653061224,4,0,1,0,1.0,1,2400.0
22093,0,0.992639911,48,0,0.892260484,11,0,2,0,1.0,1,2932.0
68414,0,0.185218399,61,1,0.118395637,16,0,0,0,0.0,1,8800.0
128599,0,0.087274528,63,0,0.233371126,5,0,1,0,0.0,1,5291.0
44706,0,0.712365293,30,0,0.414560162,8,0,1,0,0.0,1,3955.0
147573,1,0.9999999,35,0,0.401357978,5,0,1,0,0.0,1,2650.0
32716,0,0.0638672849999999,75,0,0.049089124,5,0,1,0,0.0,1,9166.0
94786,0,0.015947057,44,0,0.065555556,9,0,1,0,0.0,1,4499.0
43976,1,0.866593617,30,1,0.543848309,10,0,1,0,0.0,1,4640.0
124990,0,0.294072158,70,0,0.80131799,10,0,2,0,0.0,1,10166.0
96464,0,1.112590741,71,0,0.430803571,13,0,0,0,1.0,1,5375.0
49693,0,0.274270456,57,0,0.3471667999999999,11,0,1,0,1.0,1,2505.0
56992,0,0.8246215369999998,27,0,0.084917851,2,0,0,0,0.0,1,5416.0
67783,0,0.3695096079999999,38,0,0.4175209109999999,17,0,2,0,1.0,1,15900.0
120353,0,0.037237111,80,0,0.01049825,8,0,0,0,0.0,1,6000.0
79243,0,0.0493887459999999,55,0,0.243216507,6,0,1,0,0.0,1,7075.0
93920,0,0.016790197,58,0,0.1588841119999999,8,0,2,0,1.0,1,10000.0
38096,0,0.0,49,0,1.4125151880000002,13,0,4,0,0.0,1,6583.0
116237,0,0.012176457,48,0,0.0042337,5,0,0,0,0.0,1,2361.0
1406,0,0.9999999,44,0,0.5143087459999999,7,0,1,0,5.0,1,2480.0
